Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
09/22/2016 10:38,09/22/2016 20:51,EURUSD,Sell,0.08,1.12460,1.12010,0.0000,0.0000,45.0,36.00,1.46,00:10:13:01,92.7,9h 28m,21.8,0.09,45.1,36.080000000000005,-4.2,-3.3600000000000003,91.5,99.8,-0.10,-0.08
09/22/2016 08:05,09/22/2016 20:51,EURUSD,Sell,0.04,1.12210,1.12010,0.0000,0.0000,20.0,8.00,0.32,00:12:46:24,15.7,2h 0m,29.2,1.45,20.1,8.040000000000001,-29.2,-11.68,40.8,99.8,-0.10,-0.04
09/22/2016 02:15,09/22/2016 20:51,EURUSD,Sell,0.02,1.11960,1.12010,0.0000,0.0000,-5.0,-1.00,-0.04,00:18:36:41,17.6,3h 16m,64.2,5.42,10.0,2.0,-54.2,-10.840000000000002,15.6,76.6,-15.00,-3.00
09/21/2016 20:10,09/21/2016 20:33,EURUSD,Sell,0.02,1.11820,1.11370,0.0000,0.0000,45.0,9.00,0.37,00:00:23:01,,,,,,,,,,,,
09/21/2016 06:17,09/21/2016 20:00,EURUSD,Buy,0.04,1.11340,1.11870,0.0000,0.0000,53.0,21.20,0.87,00:13:42:34,87.3,11h 58m,16.5,0.12,53.0,21.200000000000003,-6.2,-2.4800000000000004,89.5,100.0,0.00,0.00
09/20/2016 21:00,09/21/2016 20:00,EURUSD,Buy,0.02,1.11590,1.11870,0.0000,-0.1000,28.0,5.50,0.23,00:22:59:54,9.8,2h 15m,31.2,1.11,28.0,5.6000000000000005,-31.2,-6.24,47.3,100.0,0.00,0.00
09/20/2016 09:00,09/20/2016 20:56,EURUSD,Sell,0.02,1.12020,1.11560,0.0000,0.0000,46.0,9.20,0.38,00:11:55:25,100.0,11h 55m,8.9,0.02,46.0,9.200000000000001,0.0,0.0,100.0,100.0,0.00,0.00
09/16/2016 17:05,09/20/2016 09:00,EURUSD,Buy,0.08,1.11570,1.12020,0.0000,-0.7600,45.0,35.24,1.48,03:15:55:35,38.7,1d 10h ,14.1,0.15,45.0,36.0,-6.8,-5.44,86.9,100.0,0.00,0.00
09/16/2016 15:00,09/20/2016 09:00,EURUSD,Buy,0.04,1.11820,1.12020,0.0000,-0.3800,20.0,7.62,0.32,03:18:00:08,2.8,2h 31m,31.8,1.59,20.0,8.0,-31.8,-12.72,38.6,100.0,0.00,0.00
09/16/2016 14:35,09/20/2016 09:00,EURUSD,Buy,0.02,1.12070,1.12020,0.0000,-0.2000,-5.0,-1.20,-0.05,03:18:25:34,0.0,0s,56.8,56.82,0.0,0.0,-56.8,-11.36,0.0,91.2,-5.00,-1.00
09/15/2016 19:45,09/16/2016 14:30,EURUSD,Sell,0.02,1.12510,1.12060,0.0000,0.0100,45.0,9.01,0.38,00:18:45:03,100.0,18h 45m,21.5,0.02,66.5,13.3,0.0,0.0,100.0,67.7,-21.50,-4.30
09/15/2016 09:05,09/15/2016 14:30,EURUSD,Buy,0.02,1.12280,1.12790,0.0000,0.0000,51.0,10.20,0.43,00:05:24:34,100.0,5h 24m,12.4,0.02,51.0,10.200000000000001,0.0,0.0,100.0,100.0,0.00,0.00
09/14/2016 17:20,09/15/2016 09:01,EURUSD,Sell,0.08,1.12700,1.12250,0.0000,0.1500,45.0,36.15,1.56,00:15:40:24,100.0,15h 40m,9.8,0.02,45.0,36.0,0.0,0.0,100.0,100.0,0.00,0.00
09/12/2016 02:46,09/15/2016 09:01,EURUSD,Sell,0.04,1.12450,1.12250,0.0000,0.1400,20.0,8.14,0.35,03:06:14:57,82.9,2d 16h ,62.7,0.66,37.8,15.12,-24.9,-9.96,60.3,71.6,-17.80,-7.12
09/09/2016 20:35,09/15/2016 09:01,EURUSD,Sell,0.02,1.12200,1.12250,0.0000,0.0700,-5.0,-0.93,-0.04,05:12:25:58,8.4,11h 7m,62.7,3.90,12.8,2.5600000000000005,-49.9,-9.98,20.4,71.6,-17.80,-3.56
09/09/2016 16:00,09/09/2016 16:14,EURUSD,Buy,0.16,1.12030,1.12280,0.0000,0.0000,25.0,40.00,1.76,00:00:13:37,,,,,,,,,,,,
09/09/2016 15:26,09/09/2016 16:14,EURUSD,Buy,0.08,1.12280,1.12280,0.0000,0.0000,0.0,0.00,0.00,00:00:47:39,,,,,,,,,,,,
09/08/2016 18:06,09/09/2016 16:14,EURUSD,Buy,0.04,1.12530,1.12280,0.0000,-0.1900,-25.0,-10.19,-0.45,00:22:07:14,81.9,18h 7m,77.4,1.56,30.2,12.08,-47.2,-18.880000000000003,39.0,28.7,-55.20,-22.08
09/08/2016 16:10,09/09/2016 16:14,EURUSD,Buy,0.02,1.12780,1.12280,0.0000,-0.1000,-50.0,-10.10,-0.44,01:00:04:08,8.4,2h 1m,77.4,13.89,5.2,1.04,-72.2,-14.440000000000001,6.7,28.7,-55.20,-11.04
09/08/2016 13:45,09/08/2016 14:31,EURUSD,Sell,0.32,1.13130,1.12880,0.0000,0.0000,25.0,80.00,3.61,00:00:45:47,,,,,,,,,,,,
09/08/2016 12:19,09/08/2016 14:31,EURUSD,Sell,0.16,1.12880,1.12880,0.0000,0.0000,0.0,0.00,0.00,00:02:12:15,20.0,26m,19.1,95.24,0.2,0.0,-18.9,-0.0,1.0,99.0,-0.20,0.00
09/06/2016 16:05,09/08/2016 14:31,EURUSD,Sell,0.02,1.12110,1.12880,0.0000,0.0500,-77.0,-15.35,-0.68,01:22:26:39,0.0,0s,95.9,96.15,0.0,0.0,-95.9,-19.180000000000003,0.0,19.7,-77.00,-15.40
09/07/2016 08:06,09/08/2016 14:31,EURUSD,Sell,0.08,1.12630,1.12880,0.0000,0.1500,-25.0,-19.85,-0.89,01:06:25:17,78.7,23h 56m,74.8,1.42,30.9,24.72,-43.9,-35.12,41.3,25.3,-55.90,-44.72
09/06/2016 16:36,09/08/2016 14:31,EURUSD,Sell,0.04,1.12380,1.12880,0.0000,0.1100,-50.0,-19.89,-0.88,01:21:54:52,8.7,3h 59m,74.8,11.68,5.9,2.3600000000000003,-68.9,-27.560000000000002,7.9,25.3,-55.90,-22.36
09/05/2016 15:15,09/06/2016 16:02,EURUSD,Buy,0.04,1.11470,1.11920,0.0000,-0.1900,45.0,17.81,0.79,01:00:47:40,86.2,21h 22m,18.5,0.08,63.5,25.400000000000002,-5.2,-2.08,92.4,73.1,-18.50,-7.40
09/02/2016 16:15,09/06/2016 16:02,EURUSD,Buy,0.02,1.11720,1.11920,0.0000,-0.2000,20.0,3.80,0.17,03:23:47:47,4.1,3h 55m,40.0,0.78,38.5,7.7,-30.2,-6.04,56.0,73.1,-18.50,-3.70
09/02/2016 14:35,09/02/2016 16:09,EURUSD,Sell,0.02,1.12370,1.11920,0.0000,0.0000,45.0,9.00,0.40,00:01:34:13,100.0,1h 34m,18.4,0.02,53.4,10.68,0.0,0.0,100.0,84.3,-8.40,-1.68
09/02/2016 14:29,09/02/2016 14:29,EURUSD,Sell,0.04,1.12110,1.11650,0.0000,0.0000,46.0,18.40,0.83,00:00:00:18,,,,,,,,,,,,
09/01/2016 16:25,09/02/2016 14:29,EURUSD,Sell,0.02,1.11860,1.11650,0.0000,0.0100,21.0,4.21,0.19,00:22:04:54,14.8,3h 16m,19.3,0.92,21.0,4.2,-19.3,-3.8600000000000003,52.1,100.0,0.00,0.00
08/30/2016 16:10,09/01/2016 16:24,EURUSD,Buy,0.02,1.11410,1.11860,0.0000,-0.3900,45.0,8.61,0.39,02:00:14:40,79.8,1d 14h ,34.1,0.26,45.0,9.0,-11.9,-2.3800000000000003,79.1,100.0,0.00,0.00
08/29/2016 19:45,08/30/2016 16:00,EURUSD,Sell,0.02,1.11890,1.11440,0.0000,0.0100,45.0,9.01,0.41,00:20:15:06,95.1,19h 15m,10.0,0.04,45.0,9.0,-1.8,-0.36000000000000004,96.2,100.0,0.00,0.00
08/29/2016 15:18,08/29/2016 19:40,EURUSD,Buy,0.16,1.11630,1.11880,0.0000,0.0000,25.0,40.00,1.85,00:04:21:52,100.0,4h 21m,7.8,0.04,27.2,43.52,0.0,0.0,100.0,91.9,-2.20,-3.52
08/26/2016 20:52,08/29/2016 19:40,EURUSD,Buy,0.08,1.11880,1.11880,0.0000,-0.3800,0.0,-0.38,-0.02,02:22:48:01,85.9,2d 12h ,42.8,1.22,19.3,0.0,-23.5,-0.0,45.1,54.9,-19.30,0.00
08/26/2016 19:53,08/29/2016 19:40,EURUSD,Buy,0.04,1.12130,1.11880,0.0000,-0.1900,-25.0,-10.19,-0.47,02:23:46:39,0.0,0s,48.5,48.54,0.0,0.0,-48.5,-19.400000000000002,0.0,48.5,-25.00,-10.00
08/26/2016 17:40,08/29/2016 19:40,EURUSD,Buy,0.02,1.12380,1.11880,0.0000,-0.1000,-50.0,-10.10,-0.46,03:02:00:16,0.0,0s,73.5,73.53,0.0,0.0,-73.5,-14.700000000000001,0.0,32.0,-50.00,-10.00
08/26/2016 08:16,08/26/2016 16:00,EURUSD,Sell,0.02,1.13030,1.12570,0.0000,0.0000,46.0,9.20,0.42,00:07:43:44,90.4,6h 59m,43.3,0.59,46.0,9.200000000000001,-27.1,-5.420000000000001,62.9,100.0,0.00,0.00
08/24/2016 13:36,08/26/2016 08:16,EURUSD,Buy,0.08,1.12580,1.13030,0.0000,-1.5200,45.0,34.48,1.61,01:18:39:40,95.4,1d 16h ,21.8,0.25,46.4,37.12,-11.4,-9.120000000000001,80.3,97.6,-1.40,-1.12
08/24/2016 11:09,08/26/2016 08:16,EURUSD,Buy,0.04,1.12830,1.13030,0.0000,-0.7600,20.0,7.24,0.34,01:21:07:00,37.1,16h 44m,36.4,1.70,21.4,8.56,-36.4,-14.56,37.0,97.6,-1.40,-0.56
08/23/2016 20:05,08/26/2016 08:16,EURUSD,Buy,0.02,1.13080,1.13030,0.0000,-0.4900,-5.0,-1.49,-0.07,02:12:10:58,1.7,1h 1m,63.2,32.36,1.9,0.38,-61.3,-12.26,3.0,89.1,-6.90,-1.38
08/23/2016 09:22,08/23/2016 18:29,EURUSD,Sell,0.04,1.13510,1.13060,0.0000,0.0000,45.0,18.00,0.85,00:09:07:21,100.0,9h 7m,16.2,0.02,45.9,18.36,0.0,0.0,100.0,98.0,-0.90,-0.36
08/23/2016 02:10,08/23/2016 18:29,EURUSD,Sell,0.02,1.13260,1.13060,0.0000,0.0000,20.0,4.00,0.19,00:16:19:36,25.0,4h 4m,26.9,1.15,20.9,4.18,-24.1,-4.82,46.4,98.0,-0.90,-0.18
08/22/2016 03:40,08/23/2016 02:10,EURUSD,Buy,0.08,1.12860,1.13310,0.0000,-0.3800,45.0,35.62,1.72,00:22:30:00,77.8,17h 30m,16.1,0.28,45.0,36.0,-12.6,-10.08,78.1,100.0,0.00,0.00
08/19/2016 10:29,08/23/2016 02:10,EURUSD,Buy,0.04,1.13110,1.13310,0.0000,-0.3800,20.0,7.62,0.37,03:15:40:13,83.6,3d 1h ,54.5,1.88,20.0,8.0,-37.6,-15.040000000000001,34.7,100.0,0.00,0.00
08/19/2016 03:45,08/23/2016 02:10,EURUSD,Buy,0.02,1.13360,1.13310,0.0000,-0.2000,-5.0,-1.20,-0.06,03:22:24:52,2.7,2h 32m,70.9,7.55,8.3,1.6600000000000001,-62.6,-12.520000000000001,11.7,81.2,-13.30,-2.66
08/18/2016 21:58,08/19/2016 02:42,EURUSD,Sell,0.16,1.13640,1.13390,0.0000,0.1000,25.0,40.10,1.98,00:04:44:23,100.0,4h 44m,1.8,0.04,25.0,40.0,0.0,0.0,100.0,100.0,0.00,0.00
08/18/2016 17:36,08/19/2016 02:42,EURUSD,Sell,0.08,1.13390,1.13390,0.0000,0.0500,0.0,0.05,0.00,00:09:05:59,11.2,1h 1m,35.1,2.58,9.8,0.0,-25.3,-0.0,27.9,72.1,-9.80,0.00
08/17/2016 20:10,08/19/2016 02:42,EURUSD,Sell,0.04,1.13140,1.13390,0.0000,0.1100,-25.0,-9.89,-0.49,01:06:32:06,41.0,12h 31m,85.0,1.45,34.7,13.880000000000003,-50.3,-20.12,40.8,29.8,-59.70,-23.88
08/17/2016 20:05,08/19/2016 02:42,EURUSD,Sell,0.02,1.12890,1.13390,0.0000,0.0500,-50.0,-9.95,-0.49,01:06:37:36,9.9,3h 1m,85.0,7.76,9.7,1.94,-75.3,-15.06,11.4,29.8,-59.70,-11.94
08/16/2016 14:19,08/17/2016 20:00,EURUSD,Sell,0.64,1.13010,1.12440,0.0000,0.4000,57.0,365.20,21.72,01:05:41:26,98.4,1d 5h ,50.8,0.04,57.0,364.8,-2.0,-12.8,96.6,100.0,0.00,0.00
08/16/2016 08:38,08/17/2016 20:00,EURUSD,Sell,0.32,1.12460,1.12440,0.0000,0.2000,2.0,6.60,0.39,01:11:22:36,1.5,31m,57.0,28.57,2.0,6.4,-57.0,-182.4,3.4,100.0,0.00,0.00
08/10/2016 03:30,08/17/2016 20:00,EURUSD,Sell,0.02,1.11460,1.12440,0.0000,0.0800,-98.0,-19.52,-1.09,07:16:30:17,10.1,18h 38m,168.3,13.91,11.3,2.2600000000000002,-157.0,-31.400000000000002,6.7,35.1,-109.30,-21.86
08/10/2016 11:19,08/17/2016 20:00,EURUSD,Sell,0.04,1.11710,1.12440,0.0000,0.2000,-73.0,-29.00,-1.63,07:08:40:48,56.0,4d 2h ,168.3,3.64,36.3,14.52,-132.0,-52.800000000000004,21.6,35.1,-109.30,-43.72
08/16/2016 08:06,08/17/2016 20:00,EURUSD,Sell,0.16,1.12210,1.12440,0.0000,0.1000,-23.0,-36.70,-2.14,01:11:54:43,0.0,0s,82.0,82.64,0.0,0.0,-82.0,-131.20000000000002,0.0,72.0,-23.00,-36.80
08/12/2016 14:31,08/17/2016 20:00,EURUSD,Sell,0.08,1.11960,1.12440,0.0000,0.1500,-48.0,-38.25,-2.19,05:05:29:33,68.6,3d 14h ,148.3,2.59,41.3,33.04,-107.0,-85.60000000000001,27.8,39.8,-89.30,-71.44
08/09/2016 19:00,08/10/2016 03:29,EURUSD,Buy,0.02,1.11030,1.11480,0.0000,-0.1000,45.0,8.90,0.50,00:08:29:08,100.0,8h 29m,2.1,0.02,45.0,9.0,0.0,0.0,100.0,100.0,0.00,0.00
08/05/2016 17:59,08/09/2016 15:48,EURUSD,Buy,0.16,1.10810,1.11090,0.0000,-1.5200,28.0,43.28,2.48,03:21:49:06,88.3,3d 10h ,30.6,0.26,28.0,44.800000000000004,-7.2,-11.520000000000001,79.5,100.0,0.00,0.00
08/05/2016 14:30,08/09/2016 15:48,EURUSD,Buy,0.08,1.11090,1.11090,0.0000,-0.7600,0.0,-0.76,-0.04,04:01:18:51,0.0,0s,38.4,38.46,0.0,0.0,-38.4,-0.0,0.0,100.0,0.00,0.00
08/03/2016 19:36,08/09/2016 15:48,EURUSD,Buy,0.02,1.11620,1.11090,0.0000,-0.5900,-53.0,-11.19,-0.63,05:20:12:55,0.0,0s,111.9,112.36,0.0,0.0,-111.9,-22.380000000000003,0.0,52.6,-53.00,-10.60
08/04/2016 03:03,08/09/2016 15:48,EURUSD,Buy,0.04,1.11370,1.11090,0.0000,-0.5700,-28.0,-11.77,-0.67,05:12:45:50,10.7,14h 12m,104.5,4.94,17.6,7.040000000000001,-86.9,-34.760000000000005,16.8,56.4,-45.60,-18.24
08/02/2016 17:05,08/03/2016 19:31,EURUSD,Sell,0.32,1.12230,1.11510,0.0000,0.2000,72.0,230.60,14.98,01:02:26:08,80.2,21h 12m,15.3,0.14,72.0,230.4,-9.9,-31.680000000000003,87.9,100.0,0.00,0.00
07/27/2016 21:05,08/03/2016 19:31,EURUSD,Sell,0.02,1.10440,1.11510,0.0000,0.0800,-107.0,-21.32,-1.27,06:22:26:50,0.0,0s,188.6,188.68,0.0,0.0,-188.6,-37.72,0.0,43.3,-107.00,-21.40
07/27/2016 23:02,08/03/2016 19:31,EURUSD,Sell,0.04,1.10690,1.11510,0.0000,0.2000,-82.0,-32.60,-1.97,06:20:29:01,3.1,5h 5m,179.7,10.16,16.1,6.440000000000001,-163.6,-65.44,9.0,45.4,-98.10,-39.24
07/29/2016 14:30,08/03/2016 19:31,EURUSD,Sell,0.16,1.11270,1.11510,0.0000,0.3000,-24.0,-38.10,-2.42,05:05:01:50,0.0,0s,105.9,106.38,0.0,0.0,-105.9,-169.44000000000003,0.0,77.3,-24.00,-38.40
07/28/2016 08:11,08/03/2016 19:31,EURUSD,Sell,0.08,1.10940,1.11510,0.0000,0.2000,-57.0,-45.40,-2.80,06:11:20:17,13.9,21h 35m,161.5,6.05,22.9,18.32,-138.6,-110.88,14.2,50.5,-79.90,-63.92
07/27/2016 20:05,07/27/2016 20:56,EURUSD,Buy,0.02,1.09730,1.10180,0.0000,0.0000,45.0,9.00,0.54,00:00:51:44,,,,,,,,,,,,
07/26/2016 07:40,07/27/2016 20:01,EURUSD,Sell,0.02,1.10110,1.09640,0.0000,0.0100,47.0,9.41,0.57,01:12:21:42,94.6,1d 10h ,23.4,0.16,47.0,9.4,-7.7,-1.54,85.9,100.0,0.00,0.00
07/22/2016 17:59,07/26/2016 07:37,EURUSD,Buy,0.08,1.09670,1.10120,0.0000,-0.7600,45.0,35.24,2.17,03:13:37:22,92.5,3d 7h ,21.3,0.24,47.9,38.32,-11.3,-9.040000000000001,80.9,95.1,-2.90,-2.32
07/22/2016 16:57,07/26/2016 07:37,EURUSD,Buy,0.04,1.09920,1.10120,0.0000,-0.3800,20.0,7.62,0.47,03:14:39:53,6.4,5h 32m,36.3,1.59,22.9,9.16,-36.3,-14.52,38.7,95.1,-2.90,-1.16
07/22/2016 12:50,07/26/2016 07:37,EURUSD,Buy,0.02,1.10170,1.10120,0.0000,-0.2000,-5.0,-1.20,-0.07,03:18:47:01,1.2,1h 5m,68.3,8.76,7.0,1.4000000000000001,-61.3,-12.26,10.2,82.4,-12.00,-2.40
07/21/2016 16:45,07/22/2016 10:17,EURUSD,Buy,0.02,1.09910,1.10360,0.0000,-0.1000,45.0,8.90,0.55,00:17:32:10,100.0,17h 32m,13.4,0.02,45.0,9.0,0.0,0.0,100.0,100.0,0.00,0.00
07/21/2016 05:37,07/21/2016 16:41,EURUSD,Sell,0.02,1.10360,1.09910,0.0000,0.0000,45.0,9.00,0.56,00:11:03:28,88.7,9h 48m,34.9,0.17,45.4,9.08,-7.7,-1.54,85.5,99.2,-0.40,-0.08
07/20/2016 08:57,07/21/2016 05:37,EURUSD,Buy,0.04,1.09930,1.10380,0.0000,-0.5700,45.0,17.43,1.10,00:20:39:59,100.0,20h 39m,20.1,0.02,45.0,18.0,0.0,0.0,100.0,100.0,0.00,0.00
07/19/2016 14:45,07/21/2016 05:37,EURUSD,Buy,0.02,1.10180,1.10380,0.0000,-0.3900,20.0,3.61,0.23,01:14:52:42,21.8,8h 28m,35.2,1.47,20.0,4.0,-29.4,-5.88,40.5,100.0,0.00,0.00
07/18/2016 03:30,07/19/2016 14:36,EURUSD,Sell,0.02,1.10670,1.10220,0.0000,0.0100,45.0,9.01,0.57,01:11:06:43,50.0,17h 33m,37.1,0.28,45.0,9.0,-12.7,-2.54,78.0,100.0,0.00,0.00
07/15/2016 22:45,07/18/2016 00:16,EURUSD,Buy,0.16,1.10300,1.10550,0.0000,-0.7600,25.0,39.24,2.57,02:01:30:44,,,,,,,,,,,,
07/15/2016 18:27,07/18/2016 00:16,EURUSD,Buy,0.08,1.10550,1.10550,0.0000,-0.3800,0.0,-0.38,-0.02,02:05:48:35,5.6,3h 0m,32.6,1.26,14.4,0.0,-18.2,-0.0,44.2,55.8,-14.40,0.00
07/15/2016 15:28,07/18/2016 00:16,EURUSD,Buy,0.04,1.10800,1.10550,0.0000,-0.1900,-25.0,-10.19,-0.66,02:08:47:07,0.0,0s,43.2,43.29,0.0,0.0,-43.2,-17.28,0.0,42.1,-25.00,-10.00
07/14/2016 15:45,07/18/2016 00:16,EURUSD,Buy,0.02,1.11050,1.10550,0.0000,-0.2000,-50.0,-10.20,-0.66,03:08:30:54,27.4,22h 3m,111.1,1.59,42.9,8.58,-68.2,-13.64,38.6,16.4,-92.90,-18.58
07/14/2016 13:30,07/14/2016 15:06,EURUSD,Sell,0.08,1.11550,1.11100,0.0000,0.0000,45.0,36.00,2.38,00:01:36:06,,,,,,,,,,,,
07/14/2016 13:18,07/14/2016 15:06,EURUSD,Sell,0.04,1.11300,1.11100,0.0000,0.0000,20.0,8.00,0.53,00:01:48:37,,,,,,,,,,,,
07/13/2016 16:30,07/14/2016 15:06,EURUSD,Sell,0.02,1.11050,1.11100,0.0000,0.0400,-5.0,-0.96,-0.06,00:22:36:42,42.3,9h 33m,64.0,3.00,16.0,3.2,-48.0,-9.600000000000001,25.0,67.2,-21.00,-4.20
07/13/2016 02:05,07/13/2016 16:25,EURUSD,Buy,0.02,1.10600,1.11050,0.0000,0.0000,45.0,9.00,0.60,00:14:20:46,78.6,11h 16m,22.0,0.30,45.3,9.06,-13.6,-2.72,76.9,99.5,-0.30,-0.06
07/12/2016 09:04,07/13/2016 02:02,EURUSD,Sell,0.08,1.11030,1.10580,0.0000,0.0500,45.0,36.05,2.47,00:16:57:32,85.3,14h 27m,25.3,0.27,46.3,37.04,-12.6,-10.08,78.6,97.8,-1.30,-1.04
07/12/2016 03:57,07/13/2016 02:02,EURUSD,Sell,0.04,1.10780,1.10580,0.0000,0.0300,20.0,8.03,0.55,00:22:04:37,53.4,11h 47m,40.7,1.77,21.3,8.520000000000001,-37.6,-15.040000000000001,36.2,97.8,-1.30,-0.52
07/08/2016 19:00,07/13/2016 02:02,EURUSD,Sell,0.02,1.10530,1.10580,0.0000,0.0300,-5.0,-0.97,-0.07,04:07:01:58,18.0,18h 32m,94.8,1.94,32.2,6.440000000000001,-62.6,-12.520000000000001,34.0,60.8,-37.20,-7.44
07/08/2016 15:15,07/08/2016 15:27,EURUSD,Sell,0.02,1.11120,1.10670,0.0000,0.0000,45.0,9.00,0.62,00:00:12:30,,,,,,,,,,,,
07/08/2016 14:35,07/08/2016 15:10,EURUSD,Buy,0.02,1.10320,1.10770,0.0000,0.0000,45.0,9.00,0.63,00:00:35:42,,,,,,,,,,,,
07/08/2016 14:31,07/08/2016 14:33,EURUSD,Buy,0.16,1.10040,1.10290,0.0000,0.0000,25.0,40.00,2.86,00:00:01:47,,,,,,,,,,,,
07/08/2016 14:30,07/08/2016 14:33,EURUSD,Buy,0.08,1.10290,1.10290,0.0000,0.0000,0.0,0.00,0.00,00:00:03:32,,,,,,,,,,,,
07/07/2016 18:54,07/08/2016 14:33,EURUSD,Buy,0.04,1.10540,1.10290,0.0000,-0.1900,-25.0,-10.19,-0.72,00:19:39:22,95.0,18h 40m,59.7,0.95,30.6,12.240000000000002,-29.1,-11.64,51.3,6.9,-55.60,-22.24
07/07/2016 03:35,07/08/2016 14:33,EURUSD,Buy,0.02,1.10790,1.10290,0.0000,-0.1000,-50.0,-10.10,-0.71,01:10:58:33,35.8,12h 31m,77.9,2.27,23.8,4.760000000000001,-54.1,-10.82,30.6,5.3,-73.80,-14.76
07/06/2016 16:16,07/06/2016 16:26,EURUSD,Buy,0.16,1.10310,1.10560,0.0000,0.0000,25.0,40.00,2.90,00:00:10:49,,,,,,,,,,,,
07/06/2016 02:13,07/06/2016 16:26,EURUSD,Buy,0.08,1.10560,1.10560,0.0000,0.0000,0.0,0.00,0.00,00:14:13:08,50.0,7h 6m,17.7,0.94,17.7,0.0,-16.7,-0.0,51.5,48.5,-17.70,0.00
07/05/2016 17:50,07/06/2016 16:26,EURUSD,Buy,0.04,1.10810,1.10560,0.0000,-0.1900,-25.0,-10.19,-0.73,00:22:36:53,4.4,59m,42.0,140.85,0.3,0.12,-41.7,-16.680000000000003,0.7,39.8,-25.30,-10.12
07/05/2016 17:00,07/06/2016 16:26,EURUSD,Buy,0.02,1.11060,1.10560,0.0000,-0.1000,-50.0,-10.10,-0.72,00:23:26:54,0.0,0s,66.7,67.11,0.0,0.0,-66.7,-13.340000000000002,0.0,25.0,-50.00,-10.00
07/05/2016 09:30,07/05/2016 16:58,EURUSD,Sell,0.02,1.11620,1.11170,0.0000,0.0000,45.0,9.00,0.65,00:07:28:13,100.0,7h 28m,11.6,0.02,55.8,11.16,0.0,0.0,100.0,80.6,-10.80,-2.16
07/01/2016 16:40,07/05/2016 09:29,EURUSD,Buy,0.02,1.11190,1.11640,0.0000,-0.2000,45.0,8.80,0.64,03:16:49:42,98.9,3d 15h ,35.6,0.23,45.0,9.0,-10.4,-2.08,81.2,100.0,0.00,0.00
07/01/2016 15:24,07/01/2016 16:24,EURUSD,Sell,0.16,1.11550,1.11300,0.0000,0.0000,25.0,40.00,2.99,00:01:00:03,68.4,41m,12.2,0.33,25.0,40.0,-8.3,-13.280000000000001,75.1,100.0,0.00,0.00
07/01/2016 13:46,07/01/2016 16:24,EURUSD,Sell,0.08,1.11300,1.11300,0.0000,0.0000,0.0,0.00,0.00,00:02:38:05,10.8,17m,47.2,3.67,10.1,0.0,-37.1,-0.0,21.4,78.6,-10.10,0.00
06/30/2016 22:13,07/01/2016 16:24,EURUSD,Sell,0.04,1.11050,1.11300,0.0000,0.0300,-25.0,-9.97,-0.74,00:18:10:16,49.6,9h 0m,90.7,1.79,32.5,13.0,-58.2,-23.28,35.8,36.6,-57.50,-23.00
06/30/2016 20:55,07/01/2016 16:24,EURUSD,Sell,0.02,1.10800,1.11300,0.0000,0.0100,-50.0,-9.99,-0.73,00:19:28:58,1.3,15m,90.7,11.10,7.5,1.5,-83.2,-16.64,8.3,36.6,-57.50,-11.50
06/30/2016 18:00,06/30/2016 18:09,EURUSD,Buy,0.16,1.10260,1.10510,0.0000,0.0000,25.0,40.00,3.03,00:00:08:41,,,,,,,,,,,,
06/30/2016 17:58,06/30/2016 18:09,EURUSD,Buy,0.08,1.10510,1.10510,0.0000,0.0000,0.0,0.00,0.00,00:00:10:32,,,,,,,,,,,,
06/30/2016 17:58,06/30/2016 18:09,EURUSD,Buy,0.04,1.10760,1.10510,0.0000,0.0000,-25.0,-10.00,-0.75,00:00:10:55,,,,,,,,,,,,
06/30/2016 13:56,06/30/2016 18:09,EURUSD,Buy,0.02,1.11010,1.10510,0.0000,0.0000,-50.0,-10.00,-0.75,00:04:12:51,54.0,2h 16m,80.0,3.68,17.1,3.4200000000000004,-62.9,-12.58,21.4,16.1,-67.10,-13.42
06/30/2016 12:32,06/30/2016 13:56,EURUSD,Sell,0.04,1.11460,1.11010,0.0000,0.0000,45.0,18.00,1.36,00:01:23:46,76.5,1h 4m,10.2,0.18,45.0,18.0,-7.9,-3.16,85.1,100.0,0.00,0.00
06/29/2016 22:25,06/30/2016 13:56,EURUSD,Sell,0.02,1.11210,1.11010,0.0000,0.0400,20.0,4.04,0.31,00:15:31:08,62.4,9h 41m,68.3,0.93,35.4,7.08,-32.9,-6.58,51.8,77.5,-15.40,-3.08
06/29/2016 02:30,06/29/2016 15:11,EURUSD,Buy,0.02,1.10690,1.11140,0.0000,0.0000,45.0,9.00,0.69,00:12:41:06,41.5,5h 15m,43.4,0.43,45.0,9.0,-19.5,-3.9000000000000004,69.8,100.0,0.00,0.00
06/28/2016 17:33,06/28/2016 22:01,EURUSD,Buy,0.04,1.10410,1.10860,0.0000,0.0000,45.0,18.00,1.39,00:04:27:50,87.1,3h 53m,29.8,0.11,45.5,18.2,-5.1,-2.04,89.9,99.0,-0.50,-0.20
